links,title,time,content,class
https://nltimes.nl/2023/01/05/hay-fever-season-gets-early-start-2023-due-warm-winter-weather,Hay fever season gets an early start in 2023 due to warm winter weather,5 January 2023 - 11:40,"It is still the middle of winter, but the hay fever season of 2023 has already started, according to Weeronline. Due to the mild weather at the end of December and the very mild turn of the new year, the first alder and hazel trees and shrubs have already bloomed.The recent rain means that few people sensitive to the pollen from these trees will suffer from complaints. However, when it is dry, symptoms can arise, according to the weather website.In the coming period, the alder and hazel trees will continue to bloom due to the mild weather. It should still be rather mild this week with high temperatures of about 12 degrees Celsius, according to Weeronline. Next week the afternoon temperature will be around 8 degrees, and during most of those nights the mercury will not drop below 5 degrees. Normally at this time of the year it is about 6 degrees during the day and the temperatures at night are around freezing point.Despite the high temperatures, the weather will feel more autumnal this week, according to the weather website. There will be many cloud fields, and significant wind marked by many periods of rain. The rainy moments are good news for people who are allergic to alder and hazel pollen, as the air is essentially washed clean.According to Weeronline, quite a few people suffer from alder and hazel pollen allergies, but even more people are allergic to birch pollen. This tree normally blooms in April and spreads pollen which can trigger strong allergic reactions. Of all trees in the Netherlands, birch causes the most complaints among people who suffer from hay fever.",HealthTechNature
https://nltimes.nl/2023/01/05/dutch-household-savings-fell-slightly-prices-rose,Dutch household savings fell slightly as prices rose,5 January 2023 - 10:50,"Households in the Netherlands saw a slight decline in the amount of money they were able to save in the third quarter compared to a year earlier, Statistics Netherlands (CBS) reported. Higher prices for everything from groceries to air travel forced consumers to spend more cash.But disposable income also increased. As a result, savings remained virtually unchanged.The savings amounted to 12.2 billion euros in the summer, 160 million euros less than a year earlier. Disposable income rose by 11.2 billion euros. Not only did wages go up due to new collective agreements, but more people also went to work.That meant that there was more money available to spend. Social benefits also increased.On the other hand, consumer spending rose across the board. Household expenditure on services such as the hotel and hospitality industry and recreation & culture rose in particular. Purchases were not only higher there than in the third quarter of 2021, when there were many more coronavirus restrictions. Everything also became more expensive.In the third quarter, 1.2 billion euros was banked as savings. Savings are counted when they are placed in a bank account or invested. Investments can also be made in property such as land and homes. Furthermore, households sold more shares in investments than they bought.",Business
https://nltimes.nl/2023/01/05/circus-acrobat-seriously-hurt-15-meter-fall-wheel-death,Circus acrobat seriously hurt in 15 meter fall from Wheel of Death,5 January 2023 - 10:31,"A circus performer was seriously injured Wednesday evening after falling up to 15 meters while performing a stunt. “Our artist is responsive and no longer in life threatening danger,” Kerstcircus Haarlem said in a statement posted just before midnight.The accident happened during the Wheel of Death act as part of the Christmas circus at the Reinaldapark in Haarlem. He fractured several ribs, and was still being evaluated to determine if he suffered other injuries. He was in a great deal of pain, the circus said, and was going to be examined for internal injuries and fractures. “Rest is needed before the doctors can do their jobs.”In a brief update on Thursday morning, the circus said, “several rib fractures” were found during a check-up. The organization added, “We do not yet know everything either.”“He wasn’t bleeding, but you never know if it is okay internally,” circus director René Duursma told NH Nieuws. His name was not revealed, but Duursma said, “It's a man we know well, he's been with the circus for about ten years.""According to illusionist Hans Klok, who was set to perform with the circus, the performer fell roughly 15 meters to the ground. Klok told Shownieuws he was in his dressing room at the time of the “very tragic” accident.“Now we have to wait and see,” he added. “Let’s hope it goes well.”Emergency services dispatch records show an ambulance was first sent to the scene just after 8:45 p.m. A trauma team was also sent there by helicopter at the same time, followed by a firefighter crew minutes later.There were many people in the audience at the time of the incident, including children. Victim support services were being arranged for them to help cope with the “nasty event” that they witnessed, the circus said.Upcoming shows will continue as planned. The circus has been operating for about 30 years. For the remainder of this season, they will produce two or three shows daily, with the run scheduled to end on January 8.",1-1-2CultureEntertainment
https://nltimes.nl/2023/01/05/emma-noah-sam-popular-names-dutch-children-2022,"Emma, Noah and Sam were the most popular names for Dutch children in 2022",5 January 2023 - 09:34,"Emma, Noah and Sam were the most popular children's names selected in 2022. Last year, 677 girls were given the name Emma, and 871 boys were given the name Noah.Noah was also at the top in 2020 and 2021. Emma was in third place last year. The most popular gender-neutral name is Sam, with 581 babies getting this name in 2022. It was the first time that category was announced by the Social Insurance Bank.After Emma, the name Julia was the most popular for girls, as it was chosen 655 times, according to the annual overview. Another 624 girls were given the name Mila, which wound up in third place.Among the boys, Liam was in second place on the names list, having been used 666 times. Third place went to Luca, which was slightly lower at 664.On the list of gender-neutral names, Isa was in second with 377 children getting thatname. That was followed by Bo, with 305.According to Gerrit Bloothooft, an onomologist at Utrecht University, Noah and Emma have been popular in many European countries for years. ""It is striking that after the successes of Max Verstappen, his first name has not become more popular,"" said Bloothooft.""For boys, the Arabic name Zayn and the Old Testament name Boaz seem to be rising, just like for girls - also internationally - Luna and the Irish name Maeve.""In 2022, more than 168,000 babies were born in the Netherlands up to and including November 2022. The figures include more than 86,000 boys and more than 82,000 girls.",CultureLifestyle
https://nltimes.nl/2023/01/05/strong-rise-collective-agreement-wages-yet-historic-loss-purchasing-power,"Strong rise in collective agreement wages, yet historic loss of purchasing power",5 January 2023 - 08:59,"Although wages which fall under collective bargaining agreements rose in 2022 at the fastest rate since 2008, inflation rose much faster. Statistics Netherlands (CBS) announced the economic development on Thursday, and noted that the difference between wage development and inflation has never been so great.Collectively agreed wages in the Netherlands rose by 3.2 percent in 2022 compared to a year earlier. In the last quarter of the year, wages increased by 3.6 percent on an annual basis, the largest increase in twenty years. But consumer prices rose even more, according to Statistics Netherlands Based on the first eleven months of 2022, prices jumped by about 10 percent on average. As a result, the Dutch population lost about 6 percent on balance even when considering the salary increase, the CBS calculated.Statistics Netherlands started publishing analysis about collective agreement wage developments in 1973. This past year showed the greatest difference between inflation and wage development. On Tuesday, the statistics office will also publish the most recent inflation figures for December.According to Statistics Netherlands, about eight out of ten employees are covered by a collective labor agreement and receive their salary on that basis. The sectors in which wages increased the most are education and cargo transport & storage, up by 5.2 and 4.6 percent respectively.Collectively agreed wages rose the least in agriculture, forestry and fisheries. Those sectors saw a 2 percent gain.",Business
https://nltimes.nl/2023/01/05/suspect-accused-making-threats-hague-extra-security-city-hall,Suspect accused of making threats against The Hague; Extra security at City Hall,5 January 2023 - 08:15,"Police arrested a 26-year-old man on Wednesday evening on suspicion of making threats regarding the municipality of The Hague. The City Hall complex on the Spui in The Hague was visibly under extra police protection on Tuesday and Wednesday due to the unspecified threat.Politiemensen in kogelwerende vesten bewaken vandaag het Haagse stadhuis https://t.co/yIvkg0448C pic.twitter.com/5MynhklT3YThe man has no fixed place of residence or abode. He turned himself in at the police station. A police spokesperson was unable to provide details about the threat, or who or what was threatened. The man was expected to be questioned Wednesday evening or Thursday.Prior to the arrest, police said they knew the identity of the suspect. Regional news website Regio15 reported that the suspect is someone who has an ongoing conflict with the municipality, and said in a threatening manner that he would resolve the issue in person.However, police were not willing to reveal many details due to the ongoing investigation. Officers present have been seen wearing bulletproof vests. Regio15 also reported that people who match the suspect's profile were being screened this week.The City Hall complex was only accessible through the main entrance on Tuesday and Wednesday, said a spokesperson for the municipality. Due to the winter holiday period, many employees have not yet returned to work.Nu online: Stadhuis in #DenHaag nog steeds zwaar bewaakt en beveiliging opgeschroefd https://t.co/LY3hNZTNEj pic.twitter.com/4XhCxYZO78",CrimePolitics
https://nltimes.nl/2023/01/05/neo-nazi-text-rotterdam-bridge-tied-global-extremist-network-us-capitol-attack,"Neo-Nazi text on Rotterdam Bridge tied to global extremist network, U.S. Capitol attack",5 January 2023 - 07:45,"White Lives Matter and it’s Dutch branch appear to be connected to a broader international network of extremist groups. Members of the Dutch group's Telegram channel took credit for projecting racist messages linked to U.S. white supremacist organizations on the Erasmus Bridge in Rotterdam during the New Year's celebration there. Earlier this week, prosecutors called it a criminal act that was under investigation.The messages shown on the bridge used discriminatory language, some of which originated from an American white supremacist group, in addition to the ""14 Words"" quotation by David Lane, an American neo-Nazi who founded a white supremacist organization that was tied to the murder of a Jewish radio host. Lane died in prison in 2007.The projection on the bridge, which police speculate was shown from a boat, included a link to a website that is an online directory connects nine extremist groups with racist and anti-Semitic text and videos that also promotes Nazi ideology, NL Times confirmed after reporting by ANP. One of the organizations in the network claims to be global, four are located in North America alone, two in Europe, and another claims to be based in Australia. White Lives Matter is located in both North America and Europe, including the Netherlands and Germany.Groups listed on the network site include American neo-Nazi group NSC-131, whose members were present at the storming of the U.S. Capitol on January 6, 2021, according to WBUR. ""NSC-131 members see themselves as soldiers at war with a hostile, Jewish-controlled system that is deliberately plotting the extinction of the white race,"" according to the Anti-Defamation League in the United States.The group ""seeks to form an underground network of white men who are willing to fight against their perceived enemies through localized direct actions."" and they use racism and anti-Semitic messaging online, in graffiti, and in flyers distributed physically. The handing out of flyers is also a technique used by the group that organizers the white supremacist groups.The neo-Nazi and totalitarian Nordic Resistance Movement is also on the list. In 2018, a member of NRM was arrested in Sweden on accusations that he was preparing to attack two journalists. The group, which is pro-violence, was banned in Finland in 2020, according to the Middlebury Institute of International Studies. ""The organization’s goal is to overthrow democracy across the Nordic region and Scandinavia at large in favor of establishing a Third Reich-inspired Nazi dictatorship,"" the Institute wrote.""The NRM has a long and bloody history of armed attacks on private citizens, minority groups and democratic institutions. It poses an ongoing and serious public security threat,"" the Anti-Defamation League wrote.The Aryan Freedom Network, active in the United States, particularly in Texas, is also one of the groups included in the network. They were responsible for hurling slurs at member of the LGBTQI+ community, also recently at an all-ages drag show in Texas.The Public Prosecution Service (OM) said projecting the messages on the bridge is criminally punishable. The use of discriminatory hate speech was evident, ""based on the context in which the statements were made, and their coherence,"" the OM said.Prosecutors also noted the importance of freedom of speech as a fundamental right in the Netherlands. ""But there are limits to that freedom of expression. One of those limits is that expressions may never incite discrimination or offend another segment of the population.""",CrimePolitics
https://nltimes.nl/2023/01/05/austria-launches-criminal-probe-dutch-skiers-death-icy-slope,Austria launches criminal probe into Dutch skier's death on icy slope,5 January 2023 - 07:15,"The Austrian Public Prosecutor's Office has launched a criminal investigation into the death of a 28-year-old Dutch woman who was killed in a skiing accident on Sunday, Austrian media outlets reported on Wednesday. The woman was skiing with three friends on a slope at the Hintertux glacier southeast of Innsbruck Local police said two Dutch couples were skiing a red run on New Year's Day at 10:15 a.m. The two men in the group successfully completed the run first and were followed by the two women in the group who fell independently of each other. The 28-year-old woman crashed and slid in an uncontrolled manner for 100 meters before slamming through a safety net. She fell about 20 meters before striking a tree at full speed. She died at the scene, police said.Her 27-year-old friend fell at roughly the same time, and slid over the edge of the slope. She then fell into rocky terrain and suffered serious injuries. A German woman then crashed on the same run 30 minutes later, and a German man suffered a serious eye injury on a different run on the same glacier a few hours later.Prosecutors in Austria are trying to determine if there is enough evidence that the death and the injuries are due to negligence. The manager of the ski area where the accidents happened is among those under investigation, Austrian media said.",Crime1-1-2Sports
https://nltimes.nl/2023/01/04/multiple-injuries-four-car-crash-truck-overturns-a6,Multiple injuries in four-car crash after truck overturns on the A6,4 January 2023 - 19:01,"A traffic accident on the A6 left several people injured on Wednesday afternoon near Lemmer, Friesland. The traffic in the area started to back up after a truck hauling a trailer full of fruit overturned on the highway near Sint Nicolaasga. Later, four passenger cars crashed into each other in the ensuing traffic jam about ten kilometers away where authorities were diverting traffic.""A number of people were seriously injured,"" police said. According to infrastructure agency Rijkswaterstaat, the incident with the passenger cars happened at about 4:53 p.m., and dispatchers sent fire fighters, paramedics, and an air ambulance to the scene. First responders were still at the location an hour later, police said.The truck loaded with oranges and watermelons tipped over on the A6 even before rush hour, at about 2:50 p.m. Some of the fruit spilled out over the road when the trailer broke open, and oil and diesel fuel covered the road surface.While Rijkswaterstaat waited for a crane to lift the truck, a stretch of the A6 was shut down to allow salvage workers to do their job. Repair of the road and guardrail was set to start after the truck was righted.The accident with injuries happened about two hours after the initial crash. The incident with the cars also caused debris to be spread out across the roadway. Police were still investigating what happened at around 5:50 p.m.""We expect that the handling of both incidents will certainly take up the rest of the evening. Until then, the diversions via Zwolle and via U34 will remain active,"" Rijkswaterstaat said.",1-1-2Weird
https://nltimes.nl/2023/01/04/second-suspect-24-arrested-last-weeks-fatal-shooting-rotterdam-man,"Second suspect, 24, arrested in last week's fatal shooting of Rotterdam man",4 January 2023 - 18:08,"Police arrested a second person in connection with a fatal shooting that took place in Rotterdam last Tuesday. The victim was initially reported to be a 24-year-old man who was able to get himself to a medical facility. However, he died from his injuries three nights later on December 30. Police and prosecutors said the victim, from Rotterdam, was 25 at the time of his death.The incident happened on Huniadijk in the IJsselmonde district of the city. Police said, ""Witnesses heard a lot of screaming at 6:15 p.m. and saw a car driving away on the Huniadijk at high speed."" Soon after, the seriously injured man appeared at the hospital.A day after the shooting, police arrested a 24-year-old Rotterdam man in connection with the incident. A magistrate remanded him into custody for 14 days while the investigation continues. ""The man is suspected of attempted murder or manslaughter,"" the Public Prosecution Service (OM) said before the victim died.The second arrest was announced on Wednesday. That suspect was also identified as a 24-year-old man from Rotterdam.""Much remains unclear about the circumstances, what preceded the shooting incident and who else is involved,"" police said on Wednesday in an update. ""The same evening, officers started extensive trace investigation in the home on Huniadijk and spoke to witnesses. Two vehicles that may have been involved have been seized for investigation.""Anyone with information about the shooting was asked to contact police, including anyone with security camera footage or other cameras that recorded content in the area.",Crime
