links,title,time,content,class
https://nltimes.nl/2023/01/02/one-professional-new-years-fireworks-show-set-amsterdam-monday,One more professional New Year's fireworks show set for Amsterdam on Monday,2 January 2023 - 16:27,"People still looking for some post-New Year's Eve entertainment will have a chance to check out one more event at the A'dam Toren in Amsterdam on Monday evening. The fireworks and drone show was postponed on New Year's Eve because of strong winds.The show will get underway at 8:23 p.m., and will alternate between a high-end fireworks production launched from the 100-meter tall, 22-storey tower, and designs made up of 600 different drones. The performance will last for about ten minutes, and will be synchronized to music available on the website of the organizer, Feelgood Vuurwerk.The organization sold fireworks packages in December to raise money for the Sheltersuit Foundation. The nonprofit group produces a coat that can transform into a sleeping back for people without a home or who are otherwise displaced. The windproof and waterproof product costs 300 euros, but is given away for free to homeless people and refugees, Sheltersuit said.The New Year's show was not the only one impacted by the windy weather on Saturday night. An event on Museumplein in Amsterdam still included a light and music show, but the official fireworks were cancelled, even though many hobbyists in the neighborhood set them off anyway.The National Fireworks showcase in Rotterdam was also cancelled. Shows organized at the Hofvijver in The Hague, and in Hilversum, Apeldoorn, and Zoetermeer were also scrapped.The traditional New Year's bonfires on Scheveningen and Duindorp, permitted for the first time since the outbreak of the coronavirus, were lit a day early instead of risking another incident caused by smoldering embers blown over buildings in the area.A post shared by A'DAM Toren (@adam_toren)",CultureEntertainment
https://nltimes.nl/2023/01/02/teenagers-accused-67-stabbings-2022-including-10-fatal,"Teenagers accused in 67 stabbings in 2022, including 10 which were fatal",2 January 2023 - 14:32,"Knife violence among teenagers is on the rise, according to an analysis by ANP. The police accused the group of younger people in about seventy stabbing incidents in 2022, the highest number in recent years. Ten people died from those incidents in 2022, more than in 2020 and 2021 combined. Youth care workers previously issued warnings about young people more often being found in possession of weapons.Police reported 67 stabbing incidents with teenage suspects last year. The final known case in 2022 took place in Bladel, Noord-Brabant on New Year's Eve where an 18-year-old boy was stabbed to death. A resident of the municipality, also 18, was arrested for the crime, but the motive is still unknown. At the end of October, a 14-year-old boy was stabbed to death at his school in Hoorn in an incident that shocked area residents, which led to the arrest of a 16-year-old boy. Other fatal stabbings in 2022 took place in Middelburg, Amsterdam, Horst, Rosmalen, Breda, Vlaardingen, Vlissingen and Nijmegen.In all of 2021, according to police reports, teenagers were involved in nearly 50 stabbings. Three of these had fatal consequences. A 17-year-old boy was killed in an attack in The Hague. Friends of that victim were said to have stabbed a 14-year-old boy at another location in The Hague shortly before, for which his friends then wanted to take revenge. In Rozenburg, a village in the municipality of Rotterdam, a 17-year-old allegedly stabbed a 21-year-old to death, and in Rijswijk a 26-year-old walking in the park was stabbed to death by a 16-year-old seemingly at random.In 2020, the police reported nearly sixty stabbing incidents carried out by teenagers, which caused four deaths in total. Two fatal stabbings that year happened in Rotterdam, the other two in Alphen aan den Rijn and at the Scheveningen Pier. There were six deaths out of almost sixty cases of knife violence in 2019. Three people died that year in The Hague, with the others killed in Amsterdam, Breda and Hoofddorp.In total, the police reported 228 stabbing incidents by teenagers in the past four years. Most of these happened in Rotterdam. The city has had thirty reported cases in the past four years. This is followed by The Hague with 26 incidents. Amsterdam had nine stabbing incidents involving teenage suspects in the past four years. There were six incidents in Breda, Spijkenisse and Goes, and five in Hoofddorp. Groningen, Zoetermeer, Purmerend and Middelburg had four cases and Beverwijk, Rijswijk, Roosendaal, Schiedam, Vlaardingen and Zaandam each had three.Zuid-Holland leads the list among the provinces. There were a total of 94 reported stabbing incidents by teenagers in 2019, 2020, 2021 and 2022. Noord-Holland had 47 cases, Noord-Brabant 22, Gelderland 18, Zeeland 17, while Groningen, Limburg and Utrecht each had six. That was followed by Flevoland with five, three in Overijssel, and two in both Drenthe and Friesland.The figures are based on reports from the police in which the ages of the suspects were mentioned, or in which the police explicitly said that the suspects are teenagers, minors, boys or girls. When the police left this unstated, the incident was not included on the list. The overview also does not include whether the Public Prosecution Service has prosecuted the suspect, or whether a suspect has been convicted or acquitted. As a result, more data is needed before a final accounting can be made.",Crime
https://nltimes.nl/2023/01/02/eu589-million-postal-code-lottery-awarded-heemskerk-neighborhoods,€58.9 million postal code lottery awarded in Heemskerk neighborhoods,2 January 2023 - 12:50,"A lottery jackpot of 58.9 million euros was announced on New Year’s Day, with participants who reside in the exact winning postal code taking half of the prize. The announcement happened hours after the Staatsloterij New Year’s Eve drawing took place, in which 30 million euros was given as a grand prize, with the winning ticket purchased in Amersfoort.The PostcodeKanjer lottery was awarded to 1961GB, the postcode for Kerklaan in Heemskerk, Noord-Holland. The other half will be given to all participants who reside in any postcode that begins with 1961 regardless of the two trailing letters. The number of winners in the neighborhood postcode and the broader area will become clear on Friday. Last year, the jackpot was valued at 56.7 million euros.The prize made 12 players on Rembrandtsraat in Reuver, Limburg instant millionaires in the village of 10,976 people. Two of them played double tickets in 2021, earing them about four million euros. The other ten each collected over two million euros, according to RTL Nieuws.Subscribers who participate in the lottery, organized by the Nationale Postcode Lotterij, build up points over the course of the year. There are 12 monthly draws and 2 additional aside from the larger annual PostcodeKanjer. Each participant gets ten points each time the play in the smaller lotteries. The PostcodeKanjer is allocated to winning participants based on the number of points they have.The prize pool this year will be distributed accordingly once the list of winners is collated later this week. All winners will receive a personal message, and the prizes will be paid out in January, according to the the Nationale Postcode Lotterij.",BusinessCultureEntertainment
https://nltimes.nl/2023/01/02/gas-prices-fall-europe-amsterdam-trading-kicks-2023,Gas prices fall further in Europe as Amsterdam trading kicks off in 2023 ,2 January 2023 - 12:00,"European gas prices fell further at the start of the new year due to the mild winter weather. As a result, gas reserves in Europe are still largely up to standard.The price of a megawatt hour of gas on the leading stock exchange in Amsterdam fell to 70.30 euros on Monday morning. The last time European gas was at this low price was in February 2022 before the war in Ukraine began. The gas price then rose again later on Monday morning to 73 euros.Gas prices have roughly halved since early December. The record high of 345 euros was reached last September. That peak hit after Russia stopped deliveries.The mild weather has reduced gas consumption on the whole. Records were set in the Netherlands at the turn of the new year, with parts of Limburg even seeing an unseasonably warm 17 degrees.Regional temperatures in Germany exceeded 20 degrees.",Business
https://nltimes.nl/2023/01/02/eye-hospitals-youngest-fireworks-patient-7-eye-removed-another-nye-victim,Eye Hospital’s youngest fireworks patient is 7; Eye removed from another NYE victim,2 January 2023 - 11:10,"The Rotterdam Eye Hospital had to remove an eye when treating one of the fireworks victims sent to the specialist hospital, a spokesperson said. It was previously known that this person was going to be permanently blind in one eye, but the eye turned out to be so badly damaged that it had to be removed completely, she said.The patient will receive a prosthetic eye. In total, the Rotterdam Eye Hospital has so far treated 25 people with serious eye injuries caused by fireworks. The figure rose from 17 earlier on New Year’s Day morning, to 24 by the end of Sunday afternoon.The youngest victim so far is seven years old, and five of the victims are under the age of 17. Seven people had to undergo surgery. For example, so much gunpowder wound up in their eyes, that debris had to be removed with tweezers, according to the hospital spokesperson. It is not yet possible to say how many of the victims will have permanent injuries because of the celebrations at the turn of the new year. They will first have to recover over the coming days.During the New Year’s period bringing in the start of 2020, the hospital treated eighteen patients with eye injuries caused by fireworks. During the two years after when coronavirus restrictions were in place, the hospital treated far fewer eye patients. On January 1, 2022, the Rotterdam Eye Hospital treated five fireworks victims. None of them underwent surgery at the time.The figure returning to pre-Covid levels prompted means, “We’re back to square one,” said one of the hospital’s ophthalmologists, Tjeerd de Faber, during an interview. ""It's a shame that this has to be the price of celebrating New Year's again.""The number of victims at the start of 2021 was so low due to coronavirus restrictions, that he called it his “calmest New Year’s Eve in 34 years.” A year later, his hospital treated five victims in total. This year, De Faber expected at least five of the patients brought to the hospital to have permanent damage.De Faber has been arguing for years for a permanent nationwide ban on fireworks to prevent eye injuries from fireworks.",Health1-1-2
https://nltimes.nl/2023/01/02/dutch-murder-total-6-rotterdam-new-murder-capital-16-victims-2022,"Dutch murder total up 6%, Rotterdam the new murder capital with 16 victims in 2022",2 January 2023 - 10:29,"A total of 133 victims in 128 separate cases were killed by murder or manslaughter in the Netherlands last year, according to preliminary figures collected by the Telegraaf. Rotterdam will take the dubious title of murder capital of the Netherlands for 2022. Sixteen people were killed by violence there. The city is followed by Amsterdam, where eleven people were killed.The national figure of 133 was determined by the newspaper using data provided by the regional police districts and website Moordatlas.nl. The website tracks all cases of murder and manslaughter in the Netherlands.The figure is nearly six percent higher than in 2021, when 126 people were killed, according to Statistics Netherlands. The current total is ten percent higher than in 2020, when there were 121 victims of murder or manslaughter.Male victims accounted for at least 80 of the victims, almost double the number of female victims, 41. The preliminary data shows 12 of the victims were below the age of 18. Three of them, two girls and a boy, were babies or toddlers. Seven of the children were boys between 4-17 years of age, while two others were girls in the same age group.With 16 victims, Rotterdam had more murder or manslaughter incidents than any other municipality in the Netherlands. The greater Rotterdam area accounted for 26 victims in total. Rotterdam is the largest city in the province of Zuid-Holland, which also had the highest number of victims, 35, compared to any other province.""This year's statistics are very sad. Every victim is one too many,” said Brigitte Nolden, the head of the Rotterdam police district’s regional detective’s division. “The impact is enormous, because behind every victim are next of kin,"" Nolden told the newspaper.Noord-Holland and Noord-Brabant each had 22 victims, the newspaper reported, followed by Limburg with 16. Gelderland and Zeeland both had eight violent deaths, while Overijssel had six.Preliminary data identified three victims in Flevoland, and two victims each in Drenthe, Friesland and Groningen.Data reviewed by AD last week put the number of victims in the city of Utrecht at zero, with three murder or manslaughter cases in The Hague. The province of Utrecht looked likely to end the year with six or seven cases in total.",Crime
https://nltimes.nl/2023/01/02/dutch-government-failed-people-says-national-ombudsman-scathing-interview,"Dutch government has failed the people, says National Ombudsman in scathing interview",2 January 2023 - 09:35,"National Ombudsman Reinier van Zutphen was strongly critical about the functioning of the government in an interview with De Telegraaf. He previously gave the government a score of six, which he said was a generous rating at best. Now, looking back over the entirety of 2022, he said the government rating did not improve, “because they have failed, and they simply do not keep their promises,"" he told the newspaper.He said the government is simply not learning from past mistakes. Because in the southern part of Limburg, for example, the same errors are being repeated with money for flood damage repairs as were made in Groningen with money given out for repairs for earthquake damages.In the upcoming year, he is most concerned that people will still be mistrustful of the government. ""I also understand after all the misery it has caused. They feel as though the government is really sitting opposite of them instead of next to them. It is a bad development,” Van Zutphen said.When asked whether he still has faith in politics, Van Zutphen stated, ""I tend to say no."" He points out that tens of thousands of people have run into major problems because of the government decision making, such as those most affected by the consequences of drilling for natural gas in Groningen, and the victims of the tax office’s child benefits scandal. Thousands of parents were reviewed by an algorithm, which also included racial or ethnic profiling characteristics, and were falsely identified as frauds.They were then cut off from benefits without a fair review, and forced to repay the entirety of the benefits received in the past, placing many into insurmountable debt. The scandal led to the resignation of Prime Minister Mark Rutte’s third Cabinet, however a year after Rutte’s fourth Cabinet took office, many victims have yet to be fully compensated.""In Limburg, citizens are still waiting for their money, a year and a half after the floods. While in a prosperous country like ours you would assume that everything is well organized. And the government knows what needs to be done to solve it,” Van Zutphen said.He also does not feel supported by the Tweede Kamer either. The lower house of Dutch parliament appointed Van Zutphen to the role. He said it was “shocking” that he has to repeat the same story time and time again. “You then experience a lot of sympathy and a listening ear,” he continued, saying it makes him believe work will actually be completed and the situation will be improved.”But if you have to keep singing the same tune a year later because nothing happened...,” said the National Ombudsman. ""Yes, then you sometimes become despondent and you wonder why parliament has actually appointed you and asks you for advice. In any case, there is still little sign of that new administrative culture.""Reporting by ANP and NL Times",Politics
https://nltimes.nl/2023/01/02/dutch-woman-28-dies-icy-austria-ski-accident-friend-seriously-injured,"Dutch woman, 28, dies in icy Austria ski accident; Friend seriously injured",2 January 2023 - 09:09,"One Dutch woman was killed, and another was critically injured accident on an icy ski slope at the Hintertux Gletsjer in the Austrian Alps. Two Dutch men they were skiing with were not injured, but two German people were also hurt at the same location soon after the incident involving the Dutch people.It happened on New Year’s Day at about 10:15 a.m., according to a press release from LPD Tirol, the local police. The two Dutch couples were on the Number 1 red run at the glacier, known as Black Pan, which was icy at the time. The two men in the group navigated the piste without an issue, but the Dutch women both fell independently of each other.The 28-year-old woman slid uncontrolled for about 100 meters down the slope before crashing through a safety net. She then dropped about 20 meters, and struck a tree at full speed. Her injuries were fatal, police said.Her 27-year-old friend fell at almost the same time, police said. She slid over the edge of the slope, then fell into a rocky area. “The woman sustained serious injuries. She was flown to Kufstein Hospital in a rescue helicopter and transferred from there to the Innsbruck Clinic,” police said.Just 30 minutes later, a 55-year-old German woman crashed on the same run and also slid over the edge of the slope, dropping about 10 meters into a “rocky, lightly wooded area,” police said. She was also brought by helicopter to the Innsbruck Clinic with serious injuries.At a different run on the same glacier, a 56-year-old German man also suffered an eye injury when he fell and crashed into a piste sign. He was also flown to the Innsbruck Clinic. About an hour later at 3:30 p.m., not far from there at the Ischgl ski area, a boulder rolled down a black run and struck a 49-year-old German on the thigh. He was taken by helicopter to an area hospital with a serious leg injury, police said.A 40-year-old German was also badly injured at Obendorf after falling on a black run. He then slid about 300 meters in an uncontrolled manner. He was rescued by a helicopter crew who took him to a hospital in Salzburg.Several other Dutch people were hurt earlier in the ski season, according to NOS. A 12-year-old girl died over Christmas when she skied off-piste and struck a tree.A 62-year-old Dutch woman was also seriously hurt that Sunday. She and another person on the slopes crashed onto each other.",1-1-2Sports
https://nltimes.nl/2023/01/02/kia-beats-volkswagen-take-top-spot-popular-car-brand-netherlands,Kia beats Volkswagen to take top spot as most popular car brand in Netherlands,2 January 2023 - 08:50,"New cars produced by South Korean brand Kia were the most popular choice by consumers in the Netherlands last year. It was the first time in 17 years that Volkswagen was not the number one brand in the country. The annual analysis of the Dutch passenger vehicle market found that Kia represented 30,036 total vehicle registrations, worth 9.6 percent market share. An estimated 312,129 new passenger cars were registered after purchase in the Netherlands last year, a 3.2 percent decrease compared to the previous year. Volkswagen came in second place, with 25,993 vehicles for 8.3 percent of the market. The German brand delivered about 600 more vehicles than Toyota, which trailed closely behind at 8.1 percent of market share. Peugeot came in fourth place. The 21,242 Peugeot models purchased new in 2022 represented 6.8 percent of the Dutch market, beating out BMW, which held 5.5 percent of the market with 17,138 units purchased.Even though the brand came in fourth, the Peugeot 208 was the most popular new car model, which was registered 9,640 times last year. The Kia Picanto (7,391) and Kia Niro (7,277) came in second and third place, respectively. That was followed by the Volvo XC40 (6,821), and the Opel Corsa (6,669).The report also showed that that share of all-electric models rose to nearly one-fourth of all new car purchases in the country in 2022, according to BOVAG, RAI and RDC. “At 23.5 percent, the share of electric cars out of the total number of registrations was somewhat higher than one year previously,” the organizations wrote in a statement. About 19.8 percent of all new cars sold in 2021 were all-electric models.Despite last year’s drop in deliveries, a total of 340,000 new cars are expected to be registered in the Netherlands in 2023, both BOVAG and RAI. In the report, it was noted that for two years in a row, the automotive industry “was faced with supply problems last year due to global shortages to computer chips and other components.”The auto industry organizations believe manufacturers will catch up on fulfilling orders that were delayed in 2022, leading to a higher number of vehicles registered on Dutch roads. However, there is still uncertainty due to “global and domestic economic and geopolitical developments, not least of which is driven by the war in Ukraine.”Electric cars should continue to be a popular choice with the Dutch government offering consumers 67 million euros in subsidies. The government will provide 2,950 euros for new electric cars purchased with a maximum price of 45,000 euros. Last year, the subsidy ran out about halfway through the year. People who use their company cars for unlimited private use still have to pay a tax for the privilege, however the amount is capped for electric car users.",Business
https://nltimes.nl/2023/01/02/mayors-renew-call-national-fireworks-ban-new-years-incidents-police-unions-agree,Mayors renew call for national fireworks ban after New Year’s incidents; Police unions agree,2 January 2023 - 07:50,"Amsterdam Mayor Femke Halsema issued ""another urgent appeal"" to the Cabinet to implement a national ban on consumer fireworks after what she said was a tense and difficult New Year’s period in the capital. Similar statements were made by Nijmegen Mayor Hubert Bruls, who is also the chair of the Security Council, as well as the chair of the NPB and ANPV police labor unions.Even though there is a ban on detonating fireworks in Amsterdam, the problems arose because the rules have not been coordinated nationally, Halsema said. She took to Instagram, calling it an ""unsustainable situation.""Halsema went on ride-alongs with the emergency services in the overnight period from Saturday into Sunday and noted that despite the ban, many fireworks were detonated. ""The fire brigade worked all night to extinguish and prevent fires. Police officers and [BOA] enforcers had their hands full maintaining public order and supporting the fire brigade and other emergency services.""A fireworks ban during the turn of the new year will only be effective if one national policy is drawn up. Otherwise, it is an ""unwinnable competition"" if only a few municipalities try to enforce a fireworks ban, Bruls said on Sunday. The Netherlands is too small for such differences in policy, he believes.Nijmegen was one of the twelve municipalities in the Netherlands with a fireworks ban, but in Nijmegen, like everywhere else, a large number of firecrackers, bottle rockets, and decorative fireworks flew into the air around midnight. ""I think the explosions were less and there were also neighborhoods where it was really quiet. But it cannot be denied that many were fired off,” he said.Bruls stated that the municipalities with a fireworks ban have had a great deal of trouble because of the different rules from city to city, and “you cannot compete” with ministers who think shooting off fireworks is “a fine tradition."" Such conflicting messages make it more difficult to convince people to comply with rules. “There really needs to be a good conversation about how we in this country are going to deal with fireworks in the coming years and how we are going to enforce it. I advocate a multi-year plan.""De nachtdienst van @DePolitieheli wenst iedereen een mooi, gezond en veilig 2023 toe! ^cw pic.twitter.com/dkrJAflzQAAccording to the police unions, it was a busy New Year's Eve for police officers in many places and there were many incidents such as vandalism and arson. Several officers suffered injuries, such as hearing damage, because they were pelted with fireworks. In the big cities in particular, the police had their hands full and often intervened just in time before a situation got out of hand, said NPB chairman Jan Struijs. ""There were no major incidents, but a hundred minor incidents is just as bad as one major incident. This cannot be the new normal. New Year's Eve should be a folk festival with a socially safe character, but it certainly isn't yet. In some places was it unsafe or even very unsafe.""Xander Simonis of the ANPV said that the fireworks ban seems to have been ignored in almost all places where it was in force. In Amsterdam, Rotterdam, Schiedam and Haarlem, among others, no fireworks were allowed to be set off this past New Year’s. Moving decision-making on the policy from the national level to local governments “does not work at all,” Simonis said. ""We have to do something about that. If you prohibit lighting fireworks in your municipality but allow sales, for example, then that cannot be enforced.""According to Struijs, police officers repeatedly complain about the current fireworks policy. ""How credible are we as a constitutional state if we say that a fireworks ban applies in twelve municipalities, and not in the three hundred others? We need clear policy, then such a ban must apply to all municipalities. This year it was too unclear.""Nijmegen had eight arrests for misconduct with fireworks before the turn of the year. Many fireworks were also confiscated. During the New Year’s Eve and New Year’s Day festivities, the police largely did not intervene. It had been agreed in advance that this would only happen in the event of the most egregious situations, which, according to Bruls, did not materialize.""It was really less, but I still have mixed feelings about it. It remains a ridiculous night in terms of the deployment of emergency services and incidents. It really needs to be quieter and therefore more fun.""Despite figures being similar to the coronavirus pandemic years when fireworks were banned nationally, the Security Council said the New Year’s period was the busiest 24 hour period of the year for aid workers. Bruls chairs the Council, which is made up of 25 mayors in total, each representing a region in the Netherlands.According to the municipality of Amsterdam, considerably more people were arrested in the capital this New Year’s than last year. In some places, rioters threw heavy fireworks at police officers, BOA street enforcement teams, and aid workers. According to the municipality, it was particularly restless in Amsterdam-West and on Dam Square.",Crime1-1-2Politics
